method,risk_budget,seed,rows,success,ci95_success,safety_violation,ci95_safety_violation,damage,ci95_damage,fault_f1,ci95_fault_f1,interaction_f1,ci95_interaction_f1,missed_fault,ci95_missed_fault,false_isolation,ci95_false_isolation,recovery_latency,ci95_recovery_latency,ece,ci95_ece,regret,ci95_regret,utility,ci95_utility,covered,ci95_covered
proposed_sensor_failure_composition_v4,0.08000,7,576,0.06944,0.02078,0.00000,0.00000,0.00000,0.00000,0.05903,0.01926,0.05208,0.01816,0.02083,0.01167,0.10938,0.02551,0.10953,0.02565,0.02098,0.00515,0.02128,0.00500,0.01543,0.01396,0.10938,0.02551
proposed_sensor_failure_composition_v4,0.08000,8,576,0.08160,0.02238,0.00000,0.00000,0.00000,0.00000,0.06076,0.01953,0.06424,0.02004,0.01389,0.00957,0.11806,0.02637,0.12103,0.02715,0.02537,0.00593,0.02403,0.00540,0.02521,0.01474,0.11806,0.02637
proposed_sensor_failure_composition_v4,0.08000,9,576,0.07639,0.02171,0.00000,0.00000,0.00000,0.00000,0.07639,0.02171,0.05903,0.01926,0.02257,0.01214,0.11458,0.02603,0.11762,0.02685,0.02407,0.00577,0.02337,0.00535,0.01895,0.01397,0.11458,0.02603
proposed_sensor_failure_composition_v4,0.12000,0,576,0.11632,0.02621,0.01042,0.00830,0.00347,0.00481,0.08854,0.02322,0.09201,0.02363,0.03125,0.01422,0.10938,0.02551,0.13952,0.02636,0.02101,0.00496,0.03247,0.00583,0.03915,0.02052,0.17361,0.03096
proposed_sensor_failure_composition_v4,0.12000,1,576,0.11632,0.02621,0.00521,0.00588,0.00868,0.00758,0.11285,0.02586,0.11111,0.02569,0.03299,0.01460,0.11285,0.02586,0.15126,0.02751,0.02443,0.00555,0.03441,0.00595,0.03676,0.02015,0.18576,0.03179
proposed_sensor_failure_composition_v4,0.12000,2,576,0.11979,0.02654,0.00521,0.00588,0.00347,0.00481,0.09896,0.02441,0.08333,0.02259,0.02778,0.01343,0.10069,0.02460,0.13405,0.02564,0.02024,0.00491,0.03188,0.00581,0.05240,0.01874,0.17014,0.03071
proposed_sensor_failure_composition_v4,0.12000,3,576,0.12500,0.02703,0.00521,0.00588,0.00521,0.00588,0.10590,0.02515,0.10938,0.02551,0.02604,0.01302,0.11111,0.02569,0.14664,0.02722,0.02410,0.00558,0.03395,0.00601,0.05168,0.01968,0.17882,0.03132
proposed_sensor_failure_composition_v4,0.12000,4,576,0.11979,0.02654,0.00868,0.00758,0.00347,0.00481,0.10417,0.02497,0.10243,0.02478,0.02257,0.01214,0.11806,0.02637,0.15014,0.02766,0.02421,0.00548,0.03432,0.00604,0.04290,0.02179,0.18056,0.03144
proposed_sensor_failure_composition_v4,0.12000,5,576,0.12674,0.02719,0.01562,0.01014,0.00347,0.00481,0.09549,0.02402,0.10764,0.02533,0.02431,0.01259,0.11806,0.02637,0.15618,0.02796,0.02504,0.00570,0.03656,0.00622,0.04060,0.02031,0.19097,0.03213
proposed_sensor_failure_composition_v4,0.12000,6,576,0.10243,0.02478,0.00347,0.00481,0.00868,0.00758,0.07986,0.02216,0.08681,0.02301,0.01736,0.01068,0.08854,0.02322,0.12429,0.02516,0.02024,0.00526,0.02944,0.00565,0.04053,0.02043,0.15625,0.02968
proposed_sensor_failure_composition_v4,0.12000,7,576,0.13194,0.02766,0.01215,0.00896,0.00694,0.00679,0.08333,0.02259,0.11632,0.02621,0.02951,0.01383,0.11806,0.02637,0.15129,0.02779,0.02607,0.00592,0.03444,0.00606,0.04605,0.02055,0.18056,0.03144
proposed_sensor_failure_composition_v4,0.12000,8,576,0.10938,0.02551,0.01042,0.00830,0.00521,0.00588,0.08507,0.02280,0.11111,0.02569,0.02951,0.01383,0.09722,0.02422,0.13064,0.02567,0.01985,0.00501,0.03075,0.00572,0.03592,0.02041,0.16493,0.03033
proposed_sensor_failure_composition_v4,0.12000,9,576,0.09201,0.02363,0.00694,0.00679,0.00521,0.00588,0.09549,0.02402,0.08160,0.02238,0.01389,0.00957,0.08160,0.02238,0.11900,0.02425,0.01767,0.00485,0.02927,0.00563,0.03299,0.02028,0.15625,0.02968
proposed_sensor_failure_composition_v4,0.16000,0,576,0.25694,0.03572,0.02951,0.01383,0.02778,0.01343,0.21875,0.03379,0.21701,0.03369,0.06597,0.02029,0.08333,0.02259,0.23047,0.02655,0.02367,0.00513,0.06992,0.00742,0.11676,0.03330,0.37674,0.03961
proposed_sensor_failure_composition_v4,0.16000,1,576,0.22743,0.03426,0.03819,0.01567,0.01910,0.01119,0.18056,0.03144,0.17708,0.03120,0.05556,0.01872,0.07639,0.02171,0.21173,0.02565,0.02057,0.00458,0.06432,0.00722,0.09353,0.03315,0.35069,0.03900
proposed_sensor_failure_composition_v4,0.16000,2,576,0.25347,0.03556,0.03819,0.01567,0.02083,0.01167,0.21007,0.03330,0.20660,0.03309,0.05382,0.01845,0.09201,0.02363,0.24451,0.02776,0.02668,0.00534,0.07138,0.00743,0.10846,0.03353,0.38542,0.03978
proposed_sensor_failure_composition_v4,0.16000,3,576,0.24826,0.03531,0.04688,0.01728,0.01389,0.00957,0.20312,0.03289,0.22569,0.03417,0.06076,0.01953,0.10243,0.02478,0.24600,0.02783,0.02640,0.00532,0.07212,0.00747,0.09471,0.03361,0.38889,0.03985
proposed_sensor_failure_composition_v4,0.16000,4,576,0.24826,0.03531,0.04340,0.01666,0.00868,0.00758,0.17361,0.03096,0.21528,0.03360,0.04861,0.01758,0.09201,0.02363,0.23573,0.02680,0.02376,0.00488,0.07055,0.00740,0.11090,0.03046,0.38194,0.03971
proposed_sensor_failure_composition_v4,0.16000,5,576,0.22743,0.03426,0.03819,0.01567,0.01389,0.00957,0.19444,0.03235,0.19792,0.03257,0.05903,0.01926,0.07639,0.02171,0.21414,0.02538,0.01952,0.00428,0.06559,0.00724,0.09633,0.03120,0.35764,0.03918
proposed_sensor_failure_composition_v4,0.16000,6,576,0.23958,0.03489,0.03646,0.01532,0.00694,0.00679,0.17882,0.03132,0.19965,0.03267,0.07639,0.02171,0.09028,0.02342,0.23106,0.02665,0.02390,0.00494,0.06907,0.00738,0.10413,0.03251,0.37326,0.03953
proposed_sensor_failure_composition_v4,0.16000,7,576,0.24826,0.03531,0.03646,0.01532,0.02083,0.01167,0.19097,0.03213,0.20486,0.03299,0.05556,0.01872,0.10243,0.02478,0.23918,0.02708,0.02558,0.00533,0.07097,0.00740,0.10309,0.03150,0.38542,0.03978
proposed_sensor_failure_composition_v4,0.16000,8,576,0.24653,0.03523,0.04514,0.01697,0.02604,0.01302,0.21181,0.03340,0.22222,0.03398,0.05556,0.01872,0.10764,0.02533,0.24775,0.02768,0.02695,0.00531,0.07282,0.00747,0.08482,0.03321,0.39236,0.03991
proposed_sensor_failure_composition_v4,0.16000,9,576,0.23785,0.03480,0.02951,0.01383,0.01389,0.00957,0.19271,0.03224,0.20312,0.03289,0.07465,0.02148,0.09201,0.02363,0.23691,0.02735,0.02619,0.00554,0.06978,0.00739,0.10308,0.03058,0.37847,0.03964
proposed_sensor_failure_composition_v4,0.20000,0,576,0.38715,0.03981,0.07118,0.02102,0.04861,0.01758,0.32812,0.03838,0.31771,0.03806,0.08333,0.02259,0.07986,0.02216,0.36150,0.02553,0.03046,0.00480,0.11599,0.00758,0.15465,0.04057,0.61632,0.03975
proposed_sensor_failure_composition_v4,0.20000,1,576,0.41493,0.04027,0.08333,0.02259,0.03646,0.01532,0.35243,0.03905,0.31597,0.03800,0.09028,0.02342,0.09549,0.02402,0.35697,0.02567,0.02968,0.00472,0.11493,0.00762,0.17435,0.04149,0.60938,0.03988
proposed_sensor_failure_composition_v4,0.20000,2,576,0.37847,0.03964,0.08507,0.02280,0.05729,0.01900,0.31076,0.03783,0.34896,0.03896,0.11285,0.02586,0.10243,0.02478,0.37389,0.02626,0.03336,0.00520,0.11801,0.00754,0.10714,0.04337,0.62674,0.03953
proposed_sensor_failure_composition_v4,0.20000,3,576,0.43750,0.04055,0.06771,0.02054,0.04688,0.01728,0.36979,0.03946,0.34549,0.03887,0.10590,0.02515,0.09201,0.02363,0.36786,0.02577,0.03186,0.00511,0.11727,0.00756,0.19922,0.04245,0.62326,0.03961
proposed_sensor_failure_composition_v4,0.20000,4,576,0.43229,0.04049,0.08507,0.02280,0.03646,0.01532,0.33507,0.03858,0.38715,0.03981,0.09028,0.02342,0.10417,0.02497,0.37866,0.02667,0.03562,0.00557,0.11854,0.00756,0.18340,0.04352,0.62847,0.03950
proposed_sensor_failure_composition_v4,0.20000,5,576,0.40451,0.04012,0.07292,0.02125,0.05382,0.01845,0.34201,0.03878,0.35938,0.03922,0.10069,0.02460,0.08507,0.02280,0.36346,0.02574,0.03111,0.00494,0.11599,0.00758,0.15903,0.04057,0.61632,0.03975
proposed_sensor_failure_composition_v4,0.20000,6,576,0.41319,0.04025,0.10938,0.02551,0.04688,0.01728,0.28646,0.03695,0.33507,0.03858,0.09201,0.02363,0.09896,0.02441,0.36889,0.02613,0.03325,0.00534,0.11751,0.00761,0.13216,0.04366,0.62153,0.03964
proposed_sensor_failure_composition_v4,0.20000,7,576,0.42014,0.04034,0.09549,0.02402,0.04340,0.01666,0.32812,0.03838,0.32118,0.03817,0.10764,0.02533,0.09549,0.02402,0.36050,0.02559,0.02969,0.00468,0.11539,0.00756,0.15486,0.04410,0.61458,0.03978
proposed_sensor_failure_composition_v4,0.20000,8,576,0.39236,0.03991,0.07986,0.02216,0.04861,0.01758,0.30729,0.03771,0.35243,0.03905,0.10069,0.02460,0.08854,0.02322,0.36034,0.02597,0.03083,0.00498,0.11483,0.00761,0.14345,0.04350,0.60938,0.03988
proposed_sensor_failure_composition_v4,0.20000,9,576,0.39236,0.03991,0.08160,0.02238,0.05556,0.01872,0.32465,0.03827,0.36632,0.03938,0.09028,0.02342,0.09375,0.02382,0.35980,0.02623,0.03128,0.00517,0.11401,0.00759,0.13784,0.04117,0.60764,0.03991
risk_aware_sensor_reconfiguration,0.08000,0,576,0.05035,0.01787,0.00000,0.00000,0.00174,0.00340,0.03819,0.01567,0.03819,0.01567,0.02083,0.01167,0.07465,0.02148,0.08229,0.02331,0.01502,0.00451,0.01894,0.00535,0.00851,0.01227,0.07812,0.02194
risk_aware_sensor_reconfiguration,0.08000,1,576,0.06076,0.01953,0.00174,0.00340,0.00000,0.00000,0.05382,0.01845,0.03646,0.01532,0.01910,0.01119,0.10417,0.02497,0.11032,0.02641,0.01941,0.00496,0.02536,0.00607,0.00641,0.01361,0.10590,0.02515
risk_aware_sensor_reconfiguration,0.08000,2,576,0.07465,0.02148,0.00000,0.00000,0.00000,0.00000,0.03472,0.01496,0.04340,0.01666,0.02951,0.01383,0.09896,0.02441,0.10703,0.02650,0.02020,0.00527,0.02458,0.00611,0.02091,0.01316,0.09896,0.02441
risk_aware_sensor_reconfiguration,0.08000,3,576,0.05382,0.01845,0.00000,0.00000,0.00000,0.00000,0.03819,0.01567,0.03993,0.01600,0.02604,0.01302,0.08681,0.02301,0.09457,0.02517,0.01715,0.00479,0.02187,0.00585,0.00655,0.01204,0.08681,0.02301
risk_aware_sensor_reconfiguration,0.08000,4,576,0.05729,0.01900,0.00000,0.00000,0.00000,0.00000,0.04861,0.01758,0.02951,0.01383,0.00694,0.00679,0.07986,0.02216,0.08559,0.02342,0.01396,0.00407,0.01952,0.00532,0.01922,0.01257,0.08333,0.02259
risk_aware_sensor_reconfiguration,0.08000,5,576,0.04688,0.01728,0.00000,0.00000,0.00000,0.00000,0.03646,0.01532,0.03472,0.01496,0.01215,0.00896,0.06944,0.02078,0.07511,0.02210,0.01237,0.00396,0.01730,0.00508,0.01180,0.01162,0.07292,0.02125
risk_aware_sensor_reconfiguration,0.08000,6,576,0.04514,0.01697,0.00000,0.00000,0.00000,0.00000,0.04340,0.01666,0.04167,0.01633,0.01736,0.01068,0.09201,0.02363,0.10033,0.02544,0.01738,0.00470,0.02303,0.00584,-0.00191,0.01332,0.09549,0.02402
risk_aware_sensor_reconfiguration,0.08000,7,576,0.04340,0.01666,0.00000,0.00000,0.00000,0.00000,0.02951,0.01383,0.02778,0.01343,0.01215,0.00896,0.07118,0.02102,0.08105,0.02335,0.01450,0.00450,0.01861,0.00534,0.00670,0.01154,0.07639,0.02171
risk_aware_sensor_reconfiguration,0.08000,8,576,0.05382,0.01845,0.00174,0.00340,0.00000,0.00000,0.04861,0.01758,0.04688,0.01728,0.01562,0.01014,0.09201,0.02363,0.10054,0.02519,0.01738,0.00473,0.02356,0.00586,0.00533,0.01363,0.09896,0.02441
risk_aware_sensor_reconfiguration,0.08000,9,576,0.05382,0.01845,0.00000,0.00000,0.00000,0.00000,0.02257,0.01214,0.03299,0.01460,0.01389,0.00957,0.06944,0.02078,0.07546,0.02241,0.01363,0.00423,0.01721,0.00512,0.01810,0.01114,0.07118,0.02102
risk_aware_sensor_reconfiguration,0.12000,0,576,0.13368,0.02782,0.01215,0.00896,0.00694,0.00679,0.10938,0.02551,0.10243,0.02478,0.03299,0.01460,0.09201,0.02363,0.16634,0.02729,0.01919,0.00483,0.04991,0.00771,0.04982,0.02651,0.22222,0.03398
risk_aware_sensor_reconfiguration,0.12000,1,576,0.12500,0.02703,0.01042,0.00830,0.00694,0.00679,0.10590,0.02515,0.10069,0.02460,0.04861,0.01758,0.11632,0.02621,0.18219,0.02874,0.02213,0.00512,0.05336,0.00794,0.02937,0.02383,0.23611,0.03471
risk_aware_sensor_reconfiguration,0.12000,2,576,0.11458,0.02603,0.01042,0.00830,0.00521,0.00588,0.08507,0.02280,0.10764,0.02533,0.05035,0.01787,0.10417,0.02497,0.16161,0.02697,0.01742,0.00446,0.04842,0.00759,0.02690,0.02116,0.21701,0.03369
risk_aware_sensor_reconfiguration,0.12000,3,576,0.13889,0.02827,0.01215,0.00896,0.00868,0.00758,0.09028,0.02342,0.07465,0.02148,0.05729,0.01900,0.08160,0.02238,0.15761,0.02658,0.01683,0.00442,0.04761,0.00754,0.05059,0.02275,0.21354,0.03350
risk_aware_sensor_reconfiguration,0.12000,4,576,0.13368,0.02782,0.01215,0.00896,0.01042,0.00830,0.11458,0.02603,0.10938,0.02551,0.02778,0.01343,0.08333,0.02259,0.15850,0.02643,0.01651,0.00433,0.04828,0.00756,0.05222,0.02364,0.21701,0.03369
risk_aware_sensor_reconfiguration,0.12000,5,576,0.11979,0.02654,0.00868,0.00758,0.00174,0.00340,0.09722,0.02422,0.10590,0.02515,0.05035,0.01787,0.07986,0.02216,0.15153,0.02573,0.01608,0.00434,0.04633,0.00740,0.04458,0.02236,0.21007,0.03330
risk_aware_sensor_reconfiguration,0.12000,6,576,0.15451,0.02954,0.01215,0.00896,0.00347,0.00481,0.10764,0.02533,0.10938,0.02551,0.02951,0.01383,0.09549,0.02402,0.16215,0.02696,0.01813,0.00467,0.04899,0.00765,0.07454,0.02427,0.21875,0.03379
risk_aware_sensor_reconfiguration,0.12000,7,576,0.13889,0.02827,0.01389,0.00957,0.01215,0.00896,0.10590,0.02515,0.10069,0.02460,0.04514,0.01697,0.09549,0.02402,0.16695,0.02758,0.01979,0.00495,0.04972,0.00771,0.04428,0.02331,0.22049,0.03389
risk_aware_sensor_reconfiguration,0.12000,8,576,0.13021,0.02751,0.02083,0.01167,0.00868,0.00758,0.10243,0.02478,0.10764,0.02533,0.04167,0.01633,0.07639,0.02171,0.15549,0.02604,0.01625,0.00434,0.04754,0.00749,0.03885,0.02548,0.21528,0.03360
risk_aware_sensor_reconfiguration,0.12000,9,576,0.14931,0.02913,0.02083,0.01167,0.00521,0.00588,0.09549,0.02402,0.11806,0.02637,0.04861,0.01758,0.10069,0.02460,0.16436,0.02738,0.01931,0.00486,0.04867,0.00764,0.05113,0.02332,0.21701,0.03369
risk_aware_sensor_reconfiguration,0.16000,0,576,0.23785,0.03480,0.05382,0.01845,0.03299,0.01460,0.18229,0.03156,0.18750,0.03190,0.07639,0.02171,0.07465,0.02148,0.26226,0.02701,0.01835,0.00386,0.09248,0.00902,0.05951,0.03391,0.41667,0.04030
risk_aware_sensor_reconfiguration,0.16000,1,576,0.25521,0.03564,0.05556,0.01872,0.03646,0.01532,0.20312,0.03289,0.18229,0.03156,0.06771,0.02054,0.08681,0.02301,0.27058,0.02766,0.02101,0.00442,0.09471,0.00911,0.07013,0.03658,0.42361,0.04039
risk_aware_sensor_reconfiguration,0.16000,2,576,0.23264,0.03454,0.04688,0.01728,0.03646,0.01532,0.21875,0.03379,0.23438,0.03462,0.08681,0.02301,0.10243,0.02478,0.27155,0.02762,0.02060,0.00437,0.09537,0.00912,0.04727,0.03474,0.42708,0.04043
risk_aware_sensor_reconfiguration,0.16000,3,576,0.25000,0.03539,0.05035,0.01787,0.01910,0.01119,0.21528,0.03360,0.19444,0.03235,0.07465,0.02148,0.09375,0.02382,0.27127,0.02766,0.02044,0.00421,0.09430,0.00903,0.08093,0.03503,0.42535,0.04041
risk_aware_sensor_reconfiguration,0.16000,4,576,0.27431,0.03647,0.04861,0.01758,0.02083,0.01167,0.19444,0.03235,0.21701,0.03369,0.09201,0.02363,0.09896,0.02441,0.28121,0.02807,0.02286,0.00474,0.09811,0.00918,0.09718,0.03550,0.43750,0.04055
risk_aware_sensor_reconfiguration,0.16000,5,576,0.24826,0.03531,0.05903,0.01926,0.03125,0.01422,0.19097,0.03213,0.18750,0.03190,0.06597,0.02029,0.08333,0.02259,0.25798,0.02669,0.01818,0.00399,0.09192,0.00902,0.06756,0.03543,0.41319,0.04025
risk_aware_sensor_reconfiguration,0.16000,6,576,0.26215,0.03595,0.05903,0.01926,0.02604,0.01302,0.20660,0.03309,0.17361,0.03096,0.07118,0.02102,0.08681,0.02301,0.26601,0.02722,0.01971,0.00406,0.09363,0.00904,0.08172,0.03575,0.42188,0.04037
risk_aware_sensor_reconfiguration,0.16000,7,576,0.26389,0.03603,0.05729,0.01900,0.03472,0.01496,0.20139,0.03278,0.17708,0.03120,0.07465,0.02148,0.08507,0.02280,0.26518,0.02715,0.01991,0.00418,0.09244,0.00895,0.07774,0.03511,0.42014,0.04034
risk_aware_sensor_reconfiguration,0.16000,8,576,0.22743,0.03426,0.03993,0.01600,0.02951,0.01383,0.20486,0.03299,0.19097,0.03213,0.08160,0.02238,0.07986,0.02216,0.25435,0.02664,0.01751,0.00372,0.09027,0.00895,0.06567,0.03308,0.40799,0.04017
risk_aware_sensor_reconfiguration,0.16000,9,576,0.26562,0.03610,0.04861,0.01758,0.02604,0.01302,0.19271,0.03224,0.19618,0.03246,0.06771,0.02054,0.08507,0.02280,0.26942,0.02782,0.02073,0.00421,0.09364,0.00906,0.09728,0.03529,0.42014,0.04034
risk_aware_sensor_reconfiguration,0.20000,0,576,0.40972,0.04020,0.09201,0.02363,0.04514,0.01697,0.31597,0.03800,0.30035,0.03747,0.10764,0.02533,0.10069,0.02460,0.40797,0.02599,0.02614,0.00409,0.15018,0.00903,0.13555,0.04442,0.65451,0.03887
risk_aware_sensor_reconfiguration,0.20000,1,576,0.42188,0.04037,0.08681,0.02301,0.04514,0.01697,0.34549,0.03887,0.31076,0.03783,0.11806,0.02637,0.11111,0.02569,0.42814,0.02629,0.02915,0.00444,0.15571,0.00893,0.14371,0.04236,0.67708,0.03822
risk_aware_sensor_reconfiguration,0.20000,2,576,0.41493,0.04027,0.08160,0.02238,0.04514,0.01697,0.30382,0.03759,0.30729,0.03771,0.12847,0.02735,0.07812,0.02194,0.41378,0.02586,0.02636,0.00403,0.15161,0.00894,0.15003,0.04390,0.66319,0.03863
risk_aware_sensor_reconfiguration,0.20000,3,576,0.41146,0.04022,0.10590,0.02515,0.05208,0.01816,0.28819,0.03702,0.32812,0.03838,0.12326,0.02687,0.07292,0.02125,0.40042,0.02513,0.02367,0.00339,0.14842,0.00895,0.12005,0.04410,0.65278,0.03891
risk_aware_sensor_reconfiguration,0.20000,4,576,0.38194,0.03971,0.08854,0.02322,0.05382,0.01845,0.32812,0.03838,0.28993,0.03709,0.13889,0.02827,0.09722,0.02422,0.41171,0.02567,0.02562,0.00378,0.15014,0.00889,0.09515,0.04491,0.66146,0.03868
risk_aware_sensor_reconfiguration,0.20000,5,576,0.43229,0.04049,0.12153,0.02671,0.03472,0.01496,0.32292,0.03822,0.32292,0.03822,0.12326,0.02687,0.09201,0.02363,0.41972,0.02604,0.02743,0.00427,0.15388,0.00899,0.12987,0.04506,0.66840,0.03848
risk_aware_sensor_reconfiguration,0.20000,6,576,0.43576,0.04053,0.09549,0.02402,0.04688,0.01728,0.27951,0.03668,0.30729,0.03771,0.10764,0.02533,0.09722,0.02422,0.41189,0.02604,0.02678,0.00429,0.15174,0.00904,0.15645,0.04412,0.65972,0.03873
risk_aware_sensor_reconfiguration,0.20000,7,576,0.40451,0.04012,0.10243,0.02478,0.05903,0.01926,0.30208,0.03753,0.30556,0.03765,0.11458,0.02603,0.09201,0.02363,0.41301,0.02541,0.02531,0.00377,0.15212,0.00891,0.10671,0.04469,0.66667,0.03853
risk_aware_sensor_reconfiguration,0.20000,8,576,0.43229,0.04049,0.07639,0.02171,0.07118,0.02102,0.32465,0.03827,0.29340,0.03722,0.12674,0.02719,0.05903,0.01926,0.40924,0.02536,0.02460,0.00370,0.15200,0.00898,0.15766,0.04474,0.66319,0.03863
risk_aware_sensor_reconfiguration,0.20000,9,576,0.40451,0.04012,0.11806,0.02637,0.03819,0.01567,0.30903,0.03777,0.32639,0.03833,0.12674,0.02719,0.09375,0.02382,0.41920,0.02600,0.02750,0.00425,0.15286,0.00892,0.10162,0.04483,0.66840,0.03848
risk_calibrated_sensor_composition_v5,0.08000,0,576,0.40799,0.04017,0.03299,0.01460,0.01042,0.00830,0.35764,0.03918,0.38194,0.03971,0.03819,0.01567,0.28125,0.03675,0.37825,0.03265,0.04447,0.00626,0.04893,0.00373,0.21054,0.03384,0.55208,0.04065
risk_calibrated_sensor_composition_v5,0.08000,1,576,0.42535,0.04041,0.02951,0.01383,0.00694,0.00679,0.31424,0.03794,0.36111,0.03926,0.05035,0.01787,0.29340,0.03722,0.37774,0.03268,0.04563,0.00621,0.04821,0.00373,0.22803,0.03336,0.54514,0.04070
risk_calibrated_sensor_composition_v5,0.08000,2,576,0.42188,0.04037,0.02257,0.01214,0.01042,0.00830,0.33333,0.03853,0.37674,0.03961,0.05208,0.01816,0.27951,0.03668,0.36849,0.03250,0.04309,0.00610,0.04691,0.00367,0.23386,0.03482,0.53819,0.04075
risk_calibrated_sensor_composition_v5,0.08000,3,576,0.41667,0.04030,0.02257,0.01214,0.00868,0.00758,0.31597,0.03800,0.36806,0.03942,0.05035,0.01787,0.28819,0.03702,0.37303,0.03273,0.04402,0.00613,0.04712,0.00368,0.22766,0.03468,0.53993,0.04074
risk_calibrated_sensor_composition_v5,0.08000,4,576,0.42361,0.04039,0.02431,0.01259,0.00521,0.00588,0.30556,0.03765,0.35243,0.03905,0.05382,0.01845,0.28993,0.03709,0.37456,0.03276,0.04447,0.00614,0.04816,0.00375,0.23380,0.03555,0.54167,0.04073
risk_calibrated_sensor_composition_v5,0.08000,5,576,0.44965,0.04066,0.00694,0.00679,0.01215,0.00896,0.34722,0.03891,0.40278,0.04009,0.06424,0.02004,0.31944,0.03811,0.39906,0.03286,0.04800,0.00627,0.05060,0.00371,0.25789,0.03488,0.57292,0.04043
risk_calibrated_sensor_composition_v5,0.08000,6,576,0.41493,0.04027,0.02431,0.01259,0.00521,0.00588,0.31424,0.03794,0.37847,0.03964,0.05382,0.01845,0.30556,0.03765,0.39073,0.03323,0.04749,0.00628,0.04881,0.00371,0.21824,0.03484,0.55556,0.04062
risk_calibrated_sensor_composition_v5,0.08000,7,576,0.42361,0.04039,0.02083,0.01167,0.00868,0.00758,0.31424,0.03794,0.38021,0.03968,0.04861,0.01758,0.28472,0.03689,0.37210,0.03201,0.04151,0.00576,0.04803,0.00367,0.23801,0.03398,0.55208,0.04065
risk_calibrated_sensor_composition_v5,0.08000,8,576,0.41840,0.04032,0.02257,0.01214,0.00521,0.00588,0.31944,0.03811,0.37326,0.03953,0.05903,0.01926,0.29514,0.03728,0.38141,0.03261,0.04531,0.00615,0.04865,0.00371,0.22630,0.03605,0.55208,0.04065
risk_calibrated_sensor_composition_v5,0.08000,9,576,0.41319,0.04025,0.01562,0.01014,0.01042,0.00830,0.33333,0.03853,0.37500,0.03957,0.04688,0.01728,0.27951,0.03668,0.36883,0.03227,0.04256,0.00597,0.04831,0.00375,0.23420,0.03404,0.53993,0.04074
risk_calibrated_sensor_composition_v5,0.12000,0,576,0.55382,0.04063,0.06424,0.02004,0.01910,0.01119,0.43229,0.04049,0.51910,0.04084,0.05035,0.01787,0.20312,0.03289,0.41896,0.02789,0.03738,0.00619,0.06386,0.00345,0.32213,0.04072,0.71701,0.03682
risk_calibrated_sensor_composition_v5,0.12000,1,576,0.51042,0.04086,0.05729,0.01900,0.02083,0.01167,0.46528,0.04077,0.48264,0.04084,0.03819,0.01567,0.22049,0.03389,0.42536,0.02834,0.03848,0.00613,0.06348,0.00344,0.28314,0.04104,0.71528,0.03689
risk_calibrated_sensor_composition_v5,0.12000,2,576,0.54688,0.04069,0.03819,0.01567,0.02951,0.01383,0.41493,0.04027,0.48958,0.04086,0.06250,0.01979,0.19444,0.03235,0.41059,0.02753,0.03555,0.00600,0.06280,0.00346,0.33484,0.03928,0.71007,0.03709
risk_calibrated_sensor_composition_v5,0.12000,3,576,0.53125,0.04079,0.05035,0.01787,0.02257,0.01214,0.38889,0.03985,0.48090,0.04084,0.07292,0.02125,0.17708,0.03120,0.39498,0.02728,0.03264,0.00575,0.06083,0.00349,0.31592,0.03929,0.69097,0.03777
risk_calibrated_sensor_composition_v5,0.12000,4,576,0.52951,0.04080,0.03819,0.01567,0.02951,0.01383,0.46701,0.04078,0.48611,0.04085,0.06771,0.02054,0.18924,0.03202,0.40717,0.02690,0.03364,0.00570,0.06281,0.00343,0.31786,0.04127,0.71181,0.03702
risk_calibrated_sensor_composition_v5,0.12000,5,576,0.53993,0.04074,0.03819,0.01567,0.01736,0.01068,0.44792,0.04065,0.48785,0.04086,0.07639,0.02171,0.21528,0.03360,0.41999,0.02844,0.03897,0.00623,0.06225,0.00345,0.32690,0.03922,0.70660,0.03722
risk_calibrated_sensor_composition_v5,0.12000,6,576,0.58507,0.04027,0.06076,0.01953,0.01736,0.01068,0.39757,0.04000,0.45833,0.04073,0.05556,0.01872,0.20660,0.03309,0.41869,0.02813,0.03875,0.00629,0.06220,0.00344,0.35617,0.03953,0.71181,0.03702
risk_calibrated_sensor_composition_v5,0.12000,7,576,0.56250,0.04055,0.06250,0.01979,0.02257,0.01214,0.43750,0.04055,0.48264,0.04084,0.06250,0.01979,0.21181,0.03340,0.42470,0.02812,0.03896,0.00625,0.06308,0.00340,0.32300,0.04033,0.71875,0.03675
risk_calibrated_sensor_composition_v5,0.12000,8,576,0.56771,0.04049,0.06944,0.02078,0.02431,0.01259,0.42535,0.04041,0.46875,0.04079,0.06076,0.01953,0.19965,0.03267,0.41986,0.02761,0.03584,0.00597,0.06411,0.00343,0.32372,0.04019,0.72222,0.03661
risk_calibrated_sensor_composition_v5,0.12000,9,576,0.52778,0.04081,0.05382,0.01845,0.01910,0.01119,0.40625,0.04014,0.47049,0.04080,0.05382,0.01845,0.18056,0.03144,0.39037,0.02744,0.03238,0.00579,0.05964,0.00348,0.31733,0.04055,0.68403,0.03800
risk_calibrated_sensor_composition_v5,0.16000,0,576,0.67882,0.03817,0.09375,0.02382,0.03125,0.01422,0.54514,0.04070,0.60069,0.04003,0.07812,0.02194,0.09896,0.02441,0.44853,0.02083,0.02230,0.00518,0.07639,0.00279,0.41623,0.04374,0.85764,0.02856
