method,split,task,family,mean_success,ci95_success,mean_safety_violation,ci95_safety_violation,mean_damage,ci95_damage,mean_fault_f1,ci95_fault_f1,mean_interaction_f1,ci95_interaction_f1,mean_false_isolation,ci95_false_isolation,mean_recovery_latency,ci95_recovery_latency,mean_total_cost,ci95_total_cost,groups,mean_regret_to_oracle
robust_single_worst_sensor_policy,single_sensor_shift,deformable_handling,language_grounding_only,0.5510,0.0566,0.1616,0.0264,0.0986,0.0226,0.5034,0.0321,0.3810,0.0398,0.3078,0.0406,0.6188,0.0094,0.3966,0.0062,7,0.1973
robust_single_worst_sensor_policy,single_sensor_shift,deformable_handling,proprioception_only,0.5782,0.0580,0.1531,0.0193,0.0918,0.0159,0.4371,0.0434,0.3605,0.0400,0.2806,0.0227,0.6137,0.0084,0.4133,0.0048,7,0.1854
robust_single_worst_sensor_policy,single_sensor_shift,deformable_handling,tactile_only,0.5595,0.0204,0.1667,0.0367,0.0850,0.0236,0.4592,0.0264,0.3810,0.0391,0.2772,0.0237,0.6081,0.0134,0.4237,0.0080,7,0.2024
robust_single_worst_sensor_policy,single_sensor_shift,deformable_handling,vision_only,0.5646,0.0215,0.1837,0.0133,0.1122,0.0215,0.4813,0.0419,0.3724,0.0393,0.2568,0.0455,0.6042,0.0168,0.4146,0.0099,7,0.1820
robust_single_worst_sensor_policy,single_sensor_shift,grasp_selection,compositional_multi_sensor,0.6327,0.0343,0.2687,0.0203,0.1599,0.0329,0.4949,0.0429,0.3810,0.0197,0.2976,0.0374,0.7436,0.0107,0.5528,0.0032,7,0.2823
robust_single_worst_sensor_policy,single_sensor_shift,grasp_selection,depth_only,0.5663,0.0480,0.1395,0.0282,0.0952,0.0330,0.4337,0.0152,0.3827,0.0620,0.3095,0.0349,0.6037,0.0147,0.3891,0.0043,7,0.1803
robust_single_worst_sensor_policy,single_sensor_shift,grasp_selection,force_torque_only,0.5969,0.0290,0.1344,0.0309,0.0952,0.0169,0.4218,0.0283,0.3622,0.0264,0.2976,0.0176,0.6197,0.0114,0.4059,0.0049,7,0.1531
robust_single_worst_sensor_policy,single_sensor_shift,grasp_selection,language_grounding_only,0.5765,0.0795,0.1207,0.0246,0.0969,0.0246,0.4541,0.0246,0.3759,0.0413,0.2908,0.0446,0.6109,0.0133,0.3713,0.0101,7,0.2126
robust_single_worst_sensor_policy,single_sensor_shift,grasp_selection,proprioception_only,0.6259,0.0477,0.0986,0.0344,0.0782,0.0317,0.4728,0.0485,0.3724,0.0488,0.3350,0.0343,0.6006,0.0103,0.3737,0.0059,7,0.1190
robust_single_worst_sensor_policy,single_sensor_shift,grasp_selection,tactile_only,0.5748,0.0380,0.1395,0.0304,0.0731,0.0164,0.4575,0.0446,0.4082,0.0273,0.2925,0.0278,0.5955,0.0157,0.3866,0.0045,7,0.1837
robust_single_worst_sensor_policy,single_sensor_shift,grasp_selection,vision_only,0.6190,0.0391,0.1412,0.0107,0.1156,0.0253,0.4609,0.0383,0.3520,0.0243,0.2993,0.0236,0.5897,0.0109,0.3811,0.0037,7,0.1531
robust_single_worst_sensor_policy,single_sensor_shift,insertion_alignment,compositional_multi_sensor,0.6344,0.0363,0.3452,0.0288,0.2194,0.0410,0.4473,0.0283,0.3776,0.0291,0.3010,0.0159,0.7658,0.0156,0.6026,0.0064,7,0.2993
robust_single_worst_sensor_policy,single_sensor_shift,insertion_alignment,depth_only,0.5765,0.0419,0.1463,0.0273,0.1395,0.0296,0.5034,0.0419,0.3793,0.0386,0.2891,0.0195,0.5986,0.0159,0.4119,0.0077,7,0.2126
robust_single_worst_sensor_policy,single_sensor_shift,insertion_alignment,force_torque_only,0.5544,0.0337,0.1582,0.0189,0.1293,0.0193,0.4796,0.0352,0.3656,0.0403,0.2670,0.0249,0.6022,0.0130,0.4266,0.0056,7,0.2483
robust_single_worst_sensor_policy,single_sensor_shift,insertion_alignment,language_grounding_only,0.5629,0.0600,0.1378,0.0249,0.0731,0.0139,0.4150,0.0442,0.3912,0.0107,0.2670,0.0190,0.6145,0.0093,0.3903,0.0054,7,0.2092
robust_single_worst_sensor_policy,single_sensor_shift,insertion_alignment,proprioception_only,0.5170,0.0466,0.1616,0.0249,0.0850,0.0206,0.4354,0.0387,0.3707,0.0299,0.3248,0.0400,0.5994,0.0126,0.3989,0.0072,7,0.2602
robust_single_worst_sensor_policy,single_sensor_shift,insertion_alignment,tactile_only,0.5646,0.0264,0.1531,0.0164,0.1241,0.0209,0.4711,0.0337,0.3605,0.0545,0.3214,0.0499,0.6073,0.0066,0.4093,0.0084,7,0.2041
robust_single_worst_sensor_policy,single_sensor_shift,insertion_alignment,vision_only,0.5306,0.0370,0.1582,0.0352,0.0765,0.0215,0.4456,0.0435,0.3810,0.0420,0.3384,0.0305,0.5977,0.0104,0.4021,0.0049,7,0.2483
robust_single_worst_sensor_policy,single_sensor_shift,mobile_manip_near_obstacles,compositional_multi_sensor,0.6224,0.0482,0.3129,0.0300,0.2126,0.0376,0.4558,0.0237,0.3861,0.0419,0.3180,0.0253,0.7578,0.0087,0.5980,0.0058,7,0.3044
robust_single_worst_sensor_policy,single_sensor_shift,mobile_manip_near_obstacles,depth_only,0.5493,0.0156,0.1497,0.0374,0.1071,0.0144,0.4745,0.0530,0.3588,0.0362,0.3095,0.0249,0.6068,0.0168,0.4128,0.0046,7,0.2109
robust_single_worst_sensor_policy,single_sensor_shift,mobile_manip_near_obstacles,force_torque_only,0.5816,0.0307,0.1667,0.0279,0.0969,0.0312,0.4507,0.0351,0.3912,0.0206,0.3180,0.0393,0.6064,0.0144,0.4297,0.0048,7,0.1956
robust_single_worst_sensor_policy,single_sensor_shift,mobile_manip_near_obstacles,language_grounding_only,0.5833,0.0391,0.1327,0.0358,0.0918,0.0325,0.4626,0.0262,0.4031,0.0497,0.3112,0.0518,0.6034,0.0070,0.3933,0.0038,7,0.1820
robust_single_worst_sensor_policy,single_sensor_shift,mobile_manip_near_obstacles,proprioception_only,0.5680,0.0189,0.1531,0.0528,0.1037,0.0304,0.4337,0.0441,0.3571,0.0504,0.2993,0.0276,0.5983,0.0118,0.3999,0.0036,7,0.1956
robust_single_worst_sensor_policy,single_sensor_shift,mobile_manip_near_obstacles,tactile_only,0.6054,0.0482,0.1786,0.0334,0.0969,0.0219,0.4813,0.0352,0.3895,0.0393,0.2857,0.0447,0.5886,0.0146,0.4094,0.0052,7,0.1582
robust_single_worst_sensor_policy,single_sensor_shift,mobile_manip_near_obstacles,vision_only,0.5663,0.0391,0.1259,0.0196,0.0952,0.0228,0.4524,0.0716,0.3929,0.0279,0.3044,0.0606,0.5921,0.0122,0.3987,0.0055,7,0.1973
robust_single_worst_sensor_policy,single_sensor_shift,tool_use_contact_control,compositional_multi_sensor,0.5850,0.0421,0.3316,0.0513,0.1871,0.0268,0.4592,0.0480,0.3622,0.0112,0.3401,0.0571,0.7434,0.0115,0.5789,0.0065,7,0.3197
robust_single_worst_sensor_policy,single_sensor_shift,tool_use_contact_control,depth_only,0.5765,0.0238,0.1599,0.0152,0.0969,0.0200,0.4473,0.0493,0.3759,0.0381,0.2976,0.0675,0.5972,0.0160,0.4029,0.0033,7,0.1803
robust_single_worst_sensor_policy,single_sensor_shift,tool_use_contact_control,force_torque_only,0.5816,0.0406,0.1548,0.0353,0.1071,0.0176,0.4847,0.0387,0.4082,0.0321,0.2874,0.0386,0.6014,0.0094,0.4182,0.0077,7,0.1769
robust_single_worst_sensor_policy,single_sensor_shift,tool_use_contact_control,language_grounding_only,0.6122,0.0215,0.1037,0.0253,0.0867,0.0258,0.4711,0.0360,0.3707,0.0471,0.2670,0.0377,0.6081,0.0112,0.3761,0.0059,7,0.1003
robust_single_worst_sensor_policy,single_sensor_shift,tool_use_contact_control,proprioception_only,0.5765,0.0611,0.1633,0.0243,0.0816,0.0206,0.4677,0.0182,0.3299,0.0237,0.2959,0.0376,0.5997,0.0138,0.3875,0.0048,7,0.1871
robust_single_worst_sensor_policy,single_sensor_shift,tool_use_contact_control,tactile_only,0.6037,0.0390,0.1582,0.0167,0.0969,0.0285,0.4762,0.0374,0.3486,0.0393,0.3010,0.0422,0.6003,0.0100,0.3974,0.0072,7,0.1803
robust_single_worst_sensor_policy,single_sensor_shift,tool_use_contact_control,vision_only,0.5952,0.0301,0.1548,0.0381,0.0714,0.0144,0.4864,0.0406,0.3588,0.0299,0.3367,0.0291,0.5899,0.0145,0.3866,0.0048,7,0.1701
sensor_dropout_augmentation,combined_stress,deformable_handling,compositional_multi_sensor,0.4609,0.0321,0.4915,0.0263,0.3010,0.0355,0.3129,0.0321,0.2296,0.0431,0.2415,0.0208,1.0810,0.0168,0.7975,0.0099,7,0.4932
sensor_dropout_augmentation,combined_stress,deformable_handling,depth_only,0.4065,0.0365,0.2670,0.0397,0.1548,0.0423,0.3401,0.0269,0.1939,0.0278,0.2466,0.0370,0.8530,0.0062,0.5280,0.0069,7,0.2721
sensor_dropout_augmentation,combined_stress,deformable_handling,force_torque_only,0.4235,0.0514,0.2789,0.0501,0.2024,0.0438,0.3163,0.0694,0.1599,0.0463,0.2432,0.0287,0.8570,0.0102,0.5550,0.0066,7,0.3010
sensor_dropout_augmentation,combined_stress,deformable_handling,language_grounding_only,0.4388,0.0252,0.2330,0.0432,0.1718,0.0183,0.3027,0.0190,0.2313,0.0269,0.2313,0.0243,0.8754,0.0107,0.5170,0.0051,7,0.2721
sensor_dropout_augmentation,combined_stress,deformable_handling,proprioception_only,0.4150,0.0267,0.2398,0.0372,0.1565,0.0369,0.2959,0.0324,0.2024,0.0388,0.2466,0.0380,0.8477,0.0116,0.5134,0.0092,7,0.2653
sensor_dropout_augmentation,combined_stress,deformable_handling,tactile_only,0.4201,0.0348,0.2398,0.0396,0.1990,0.0226,0.3163,0.0341,0.1718,0.0215,0.2602,0.0241,0.8582,0.0128,0.5302,0.0049,7,0.2857
sensor_dropout_augmentation,combined_stress,deformable_handling,vision_only,0.4116,0.0233,0.2789,0.0435,0.1565,0.0307,0.3248,0.0419,0.1888,0.0324,0.2738,0.0469,0.8501,0.0144,0.5142,0.0054,7,0.2857
sensor_dropout_augmentation,combined_stress,grasp_selection,compositional_multi_sensor,0.4643,0.0367,0.4235,0.0203,0.2755,0.0379,0.3299,0.0370,0.2092,0.0416,0.2449,0.0333,1.0434,0.0133,0.7147,0.0041,7,0.4524
sensor_dropout_augmentation,combined_stress,grasp_selection,depth_only,0.4456,0.0143,0.2313,0.0233,0.1684,0.0271,0.2942,0.0248,0.1854,0.0370,0.2381,0.0210,0.8412,0.0068,0.4873,0.0058,7,0.2551
sensor_dropout_augmentation,combined_stress,grasp_selection,force_torque_only,0.4507,0.0406,0.2704,0.0419,0.1922,0.0332,0.3214,0.0342,0.1820,0.0313,0.2347,0.0344,0.8409,0.0111,0.5090,0.0055,7,0.3078
sensor_dropout_augmentation,combined_stress,grasp_selection,language_grounding_only,0.5085,0.0508,0.2228,0.0237,0.1429,0.0265,0.2925,0.0356,0.1718,0.0238,0.2687,0.0349,0.8604,0.0173,0.4800,0.0079,7,0.2177
sensor_dropout_augmentation,combined_stress,grasp_selection,proprioception_only,0.4643,0.0600,0.1956,0.0491,0.1650,0.0213,0.3384,0.0377,0.1956,0.0274,0.2245,0.0382,0.8567,0.0118,0.4797,0.0048,7,0.2789
sensor_dropout_augmentation,combined_stress,grasp_selection,tactile_only,0.4575,0.0400,0.1956,0.0274,0.1650,0.0224,0.2942,0.0296,0.1905,0.0371,0.2551,0.0269,0.8489,0.0086,0.4897,0.0043,7,0.2517
sensor_dropout_augmentation,combined_stress,grasp_selection,vision_only,0.4507,0.0427,0.2194,0.0363,0.1667,0.0228,0.3299,0.0425,0.2024,0.0420,0.2483,0.0358,0.8407,0.0186,0.4817,0.0074,7,0.2704
sensor_dropout_augmentation,combined_stress,insertion_alignment,compositional_multi_sensor,0.4269,0.0328,0.4847,0.0359,0.3129,0.0232,0.3282,0.0397,0.2007,0.0372,0.2466,0.0248,1.0850,0.0124,0.7732,0.0049,7,0.4745
sensor_dropout_augmentation,combined_stress,insertion_alignment,depth_only,0.4303,0.0299,0.2483,0.0324,0.1718,0.0429,0.3435,0.0372,0.1973,0.0283,0.2432,0.0345,0.8588,0.0110,0.5180,0.0080,7,0.2687
sensor_dropout_augmentation,combined_stress,insertion_alignment,force_torque_only,0.4133,0.0253,0.2415,0.0287,0.1888,0.0459,0.3231,0.0399,0.1752,0.0278,0.2568,0.0543,0.8623,0.0131,0.5403,0.0063,7,0.3265
sensor_dropout_augmentation,combined_stress,insertion_alignment,language_grounding_only,0.4218,0.0287,0.2534,0.0352,0.1531,0.0372,0.3401,0.0264,0.2041,0.0320,0.2415,0.0333,0.8704,0.0102,0.5001,0.0085,7,0.2789
sensor_dropout_augmentation,combined_stress,insertion_alignment,proprioception_only,0.4796,0.0182,0.2109,0.0278,0.1701,0.0278,0.2976,0.0292,0.2041,0.0324,0.2619,0.0283,0.8398,0.0126,0.5001,0.0074,7,0.2194
sensor_dropout_augmentation,combined_stress,insertion_alignment,tactile_only,0.4099,0.0466,0.2415,0.0455,0.1905,0.0398,0.3231,0.0281,0.1769,0.0236,0.2398,0.0497,0.8544,0.0136,0.5240,0.0081,7,0.3010
sensor_dropout_augmentation,combined_stress,insertion_alignment,vision_only,0.3861,0.0562,0.2517,0.0267,0.1548,0.0191,0.3401,0.0269,0.2245,0.0219,0.2636,0.0362,0.8374,0.0079,0.5029,0.0068,7,0.3044
sensor_dropout_augmentation,combined_stress,mobile_manip_near_obstacles,compositional_multi_sensor,0.4303,0.0262,0.4592,0.0429,0.2619,0.0288,0.3248,0.0220,0.1956,0.0400,0.2262,0.0326,1.0506,0.0121,0.7639,0.0045,7,0.4643
sensor_dropout_augmentation,combined_stress,mobile_manip_near_obstacles,depth_only,0.4626,0.0376,0.2670,0.0317,0.1820,0.0352,0.3367,0.0709,0.2075,0.0394,0.2534,0.0390,0.8517,0.0123,0.5204,0.0048,7,0.2602
sensor_dropout_augmentation,combined_stress,mobile_manip_near_obstacles,force_torque_only,0.4031,0.0303,0.2568,0.0416,0.1718,0.0452,0.3316,0.0540,0.1769,0.0267,0.2330,0.0384,0.8618,0.0130,0.5404,0.0042,7,0.3469
sensor_dropout_augmentation,combined_stress,mobile_manip_near_obstacles,language_grounding_only,0.4269,0.0262,0.2364,0.0332,0.1582,0.0208,0.3452,0.0322,0.2262,0.0330,0.2296,0.0387,0.8550,0.0080,0.4993,0.0052,7,0.2517
sensor_dropout_augmentation,combined_stress,mobile_manip_near_obstacles,proprioception_only,0.4388,0.0281,0.2585,0.0352,0.1956,0.0227,0.3231,0.0312,0.1718,0.0429,0.2245,0.0339,0.8448,0.0107,0.5008,0.0084,7,0.2194
sensor_dropout_augmentation,combined_stress,mobile_manip_near_obstacles,tactile_only,0.4184,0.0372,0.2636,0.0246,0.1735,0.0264,0.3163,0.0352,0.1735,0.0337,0.2772,0.0214,0.8617,0.0112,0.5207,0.0046,7,0.2653
sensor_dropout_augmentation,combined_stress,mobile_manip_near_obstacles,vision_only,0.4575,0.0391,0.2296,0.0296,0.1769,0.0257,0.3095,0.0088,0.1854,0.0370,0.2840,0.0577,0.8516,0.0132,0.5102,0.0034,7,0.2160
sensor_dropout_augmentation,combined_stress,tool_use_contact_control,compositional_multi_sensor,0.4728,0.0455,0.4694,0.0233,0.3010,0.0422,0.3129,0.0455,0.2092,0.0254,0.2211,0.0143,1.0475,0.0155,0.7442,0.0080,7,0.4643
sensor_dropout_augmentation,combined_stress,tool_use_contact_control,depth_only,0.4524,0.0244,0.2381,0.0265,0.1871,0.0220,0.3010,0.0300,0.1820,0.0278,0.2568,0.0384,0.8431,0.0079,0.5002,0.0060,7,0.2653
sensor_dropout_augmentation,combined_stress,tool_use_contact_control,force_torque_only,0.4286,0.0349,0.2432,0.0203,0.1939,0.0282,0.2993,0.0187,0.1956,0.0477,0.2381,0.0222,0.8690,0.0106,0.5313,0.0029,7,0.2993
sensor_dropout_augmentation,combined_stress,tool_use_contact_control,language_grounding_only,0.4439,0.0482,0.2449,0.0488,0.1548,0.0265,0.3248,0.0531,0.2092,0.0356,0.2296,0.0490,0.8577,0.0141,0.4880,0.0031,7,0.2721
sensor_dropout_augmentation,combined_stress,tool_use_contact_control,proprioception_only,0.4473,0.0215,0.2415,0.0268,0.1667,0.0310,0.3793,0.0303,0.1769,0.0200,0.2466,0.0282,0.8490,0.0132,0.4920,0.0042,7,0.2381
sensor_dropout_augmentation,combined_stress,tool_use_contact_control,tactile_only,0.4167,0.0338,0.2500,0.0360,0.1973,0.0325,0.2993,0.0399,0.2126,0.0285,0.2687,0.0452,0.8470,0.0129,0.5114,0.0061,7,0.2636
sensor_dropout_augmentation,combined_stress,tool_use_contact_control,vision_only,0.4422,0.0332,0.2296,0.0278,0.1888,0.0365,0.3010,0.0273,0.2007,0.0436,0.2330,0.0394,0.8374,0.0189,0.4945,0.0056,7,0.2534
sensor_dropout_augmentation,delayed_sensor_recovery,deformable_handling,compositional_multi_sensor,0.4609,0.0437,0.4065,0.0224,0.2415,0.0232,0.2772,0.0309,0.2109,0.0440,0.2211,0.0381,1.0579,0.0086,0.7084,0.0045,7,0.4524
sensor_dropout_augmentation,delayed_sensor_recovery,deformable_handling,depth_only,0.4864,0.0386,0.2296,0.0387,0.1565,0.0303,0.3418,0.0243,0.2228,0.0304,0.1990,0.0309,0.8672,0.0155,0.4855,0.0076,7,0.2483
sensor_dropout_augmentation,delayed_sensor_recovery,deformable_handling,force_torque_only,0.4745,0.0139,0.2364,0.0252,0.1803,0.0399,0.3656,0.0397,0.2109,0.0639,0.2245,0.0430,0.8826,0.0179,0.5128,0.0075,7,0.2857
sensor_dropout_augmentation,delayed_sensor_recovery,deformable_handling,language_grounding_only,0.4864,0.0312,0.2109,0.0317,0.1378,0.0329,0.3248,0.0273,0.2041,0.0393,0.2262,0.0407,0.8679,0.0106,0.4662,0.0056,7,0.2381
sensor_dropout_augmentation,delayed_sensor_recovery,deformable_handling,proprioception_only,0.4558,0.0751,0.2177,0.0195,0.1667,0.0216,0.3401,0.0274,0.2551,0.0404,0.2126,0.0267,0.8665,0.0054,0.4759,0.0064,7,0.2619
sensor_dropout_augmentation,delayed_sensor_recovery,deformable_handling,tactile_only,0.5289,0.0243,0.1990,0.0425,0.1854,0.0458,0.3197,0.0281,0.2058,0.0355,0.2126,0.0164,0.8646,0.0136,0.4887,0.0059,7,0.2228
sensor_dropout_augmentation,delayed_sensor_recovery,deformable_handling,vision_only,0.4507,0.0492,0.2262,0.0239,0.1429,0.0274,0.3503,0.0301,0.2143,0.0255,0.1939,0.0214,0.8569,0.0190,0.4790,0.0081,7,0.2874
sensor_dropout_augmentation,delayed_sensor_recovery,grasp_selection,compositional_multi_sensor,0.5374,0.0465,0.3759,0.0278,0.1973,0.0283,0.3486,0.0248,0.2194,0.0196,0.2058,0.0366,1.0224,0.0135,0.6392,0.0076,7,0.3571
sensor_dropout_augmentation,delayed_sensor_recovery,grasp_selection,depth_only,0.5136,0.0484,0.2075,0.0367,0.1599,0.0278,0.3486,0.0490,0.2364,0.0409,0.2347,0.0220,0.8549,0.0100,0.4581,0.0075,7,0.2432
sensor_dropout_augmentation,delayed_sensor_recovery,grasp_selection,force_torque_only,0.5187,0.0321,0.2109,0.0313,0.1531,0.0358,0.3401,0.0466,0.2092,0.0410,0.2024,0.0374,0.8798,0.0101,0.4713,0.0034,7,0.2194
sensor_dropout_augmentation,delayed_sensor_recovery,grasp_selection,language_grounding_only,0.4932,0.0400,0.2007,0.0372,0.1361,0.0404,0.3265,0.0333,0.2058,0.0526,0.2449,0.0384,0.8790,0.0121,0.4453,0.0057,7,0.2517
sensor_dropout_augmentation,delayed_sensor_recovery,grasp_selection,proprioception_only,0.4949,0.0283,0.1922,0.0285,0.1463,0.0141,0.3520,0.0301,0.2007,0.0267,0.2160,0.0187,0.8534,0.0062,0.4430,0.0063,7,0.2347
sensor_dropout_augmentation,delayed_sensor_recovery,grasp_selection,tactile_only,0.5323,0.0282,0.1786,0.0283,0.1616,0.0133,0.3248,0.0431,0.2160,0.0246,0.2126,0.0332,0.8622,0.0181,0.4528,0.0071,7,0.2160
sensor_dropout_augmentation,delayed_sensor_recovery,grasp_selection,vision_only,0.4694,0.0461,0.2041,0.0257,0.1531,0.0236,0.3316,0.0372,0.2534,0.0498,0.2126,0.0362,0.8504,0.0110,0.4479,0.0030,7,0.2653
sensor_dropout_augmentation,delayed_sensor_recovery,insertion_alignment,compositional_multi_sensor,0.4932,0.0564,0.3656,0.0278,0.2466,0.0195,0.3707,0.0358,0.2228,0.0182,0.1871,0.0263,1.0507,0.0086,0.6919,0.0046,7,0.4286
sensor_dropout_augmentation,delayed_sensor_recovery,insertion_alignment,depth_only,0.4966,0.0258,0.2109,0.0406,0.1956,0.0321,0.3197,0.0542,0.2194,0.0243,0.2262,0.0371,0.8746,0.0082,0.4865,0.0064,7,0.1888
sensor_dropout_augmentation,delayed_sensor_recovery,insertion_alignment,force_torque_only,0.4677,0.0359,0.2415,0.0463,0.1684,0.0193,0.3605,0.0498,0.2585,0.0434,0.1956,0.0397,0.8677,0.0106,0.5017,0.0089,7,0.2942
sensor_dropout_augmentation,delayed_sensor_recovery,insertion_alignment,language_grounding_only,0.4626,0.0281,0.1854,0.0352,0.1463,0.0220,0.3520,0.0384,0.2211,0.0317,0.2177,0.0449,0.8768,0.0119,0.4613,0.0052,7,0.2721
sensor_dropout_augmentation,delayed_sensor_recovery,insertion_alignment,proprioception_only,0.5136,0.0451,0.2330,0.0317,0.1599,0.0329,0.3503,0.0259,0.2313,0.0283,0.2381,0.0384,0.8554,0.0081,0.4718,0.0069,7,0.2551
sensor_dropout_augmentation,delayed_sensor_recovery,insertion_alignment,tactile_only,0.4864,0.0379,0.2296,0.0268,0.1667,0.0274,0.3316,0.0451,0.2177,0.0313,0.1854,0.0446,0.8556,0.0084,0.4759,0.0080,7,0.2126
sensor_dropout_augmentation,delayed_sensor_recovery,insertion_alignment,vision_only,0.4609,0.0562,0.2381,0.0239,0.1684,0.0490,0.3435,0.0379,0.2364,0.0257,0.2432,0.0168,0.8699,0.0116,0.4728,0.0060,7,0.2772
sensor_dropout_augmentation,delayed_sensor_recovery,mobile_manip_near_obstacles,compositional_multi_sensor,0.5238,0.0455,0.4184,0.0457,0.2534,0.0355,0.3129,0.0377,0.1888,0.0468,0.2194,0.0264,1.0445,0.0125,0.6913,0.0063,7,0.3793
sensor_dropout_augmentation,delayed_sensor_recovery,mobile_manip_near_obstacles,depth_only,0.5017,0.0271,0.1939,0.0268,0.1633,0.0400,0.3282,0.0317,0.2534,0.0167,0.2143,0.0364,0.8633,0.0120,0.4813,0.0052,7,0.2075
sensor_dropout_augmentation,delayed_sensor_recovery,mobile_manip_near_obstacles,force_torque_only,0.4796,0.0352,0.2466,0.0406,0.1667,0.0310,0.3656,0.0300,0.2177,0.0325,0.2228,0.0122,0.8727,0.0092,0.5011,0.0074,7,0.2891
sensor_dropout_augmentation,delayed_sensor_recovery,mobile_manip_near_obstacles,language_grounding_only,0.4694,0.0441,0.2024,0.0197,0.1582,0.0214,0.3486,0.0578,0.2364,0.0421,0.2296,0.0296,0.8756,0.0162,0.4637,0.0113,7,0.2143
sensor_dropout_augmentation,delayed_sensor_recovery,mobile_manip_near_obstacles,proprioception_only,0.4898,0.0399,0.1718,0.0455,0.1667,0.0279,0.3333,0.0255,0.2126,0.0343,0.2092,0.0419,0.8671,0.0092,0.4723,0.0063,7,0.2619
sensor_dropout_augmentation,delayed_sensor_recovery,mobile_manip_near_obstacles,tactile_only,0.4711,0.0283,0.1888,0.0236,0.1531,0.0303,0.3367,0.0337,0.2245,0.0187,0.2058,0.0296,0.8663,0.0157,0.4797,0.0082,7,0.2347
sensor_dropout_augmentation,delayed_sensor_recovery,mobile_manip_near_obstacles,vision_only,0.4473,0.0227,0.1939,0.0380,0.1480,0.0367,0.3214,0.0210,0.2432,0.0337,0.2058,0.0359,0.8573,0.0118,0.4721,0.0060,7,0.3061
sensor_dropout_augmentation,delayed_sensor_recovery,tool_use_contact_control,compositional_multi_sensor,0.5034,0.0329,0.3571,0.0216,0.2126,0.0336,0.3333,0.0509,0.2109,0.0329,0.1803,0.0445,1.0344,0.0083,0.6722,0.0052,7,0.4031
sensor_dropout_augmentation,delayed_sensor_recovery,tool_use_contact_control,depth_only,0.4915,0.0397,0.2109,0.0317,0.1310,0.0184,0.3554,0.0492,0.2194,0.0254,0.2211,0.0269,0.8492,0.0109,0.4612,0.0097,7,0.2364
sensor_dropout_augmentation,delayed_sensor_recovery,tool_use_contact_control,force_torque_only,0.5289,0.0233,0.2143,0.0228,0.1905,0.0144,0.3656,0.0296,0.2330,0.0143,0.2194,0.0227,0.8757,0.0095,0.4893,0.0056,7,0.1990
sensor_dropout_augmentation,delayed_sensor_recovery,tool_use_contact_control,language_grounding_only,0.4847,0.0300,0.1854,0.0391,0.1684,0.0351,0.3180,0.0313,0.2296,0.0469,0.2024,0.0326,0.8722,0.0130,0.4563,0.0050,7,0.2704
sensor_dropout_augmentation,delayed_sensor_recovery,tool_use_contact_control,proprioception_only,0.4813,0.0506,0.2143,0.0269,0.1599,0.0419,0.2976,0.0398,0.2228,0.0296,0.2262,0.0204,0.8597,0.0101,0.4584,0.0067,7,0.2534
sensor_dropout_augmentation,delayed_sensor_recovery,tool_use_contact_control,tactile_only,0.4864,0.0468,0.2041,0.0172,0.1463,0.0098,0.3520,0.0238,0.2245,0.0343,0.2160,0.0316,0.8669,0.0050,0.4740,0.0037,7,0.2415
sensor_dropout_augmentation,delayed_sensor_recovery,tool_use_contact_control,vision_only,0.4473,0.0555,0.1905,0.0364,0.1241,0.0175,0.3486,0.0610,0.2364,0.0430,0.2109,0.0237,0.8565,0.0083,0.4610,0.0063,7,0.2568
sensor_dropout_augmentation,nominal,deformable_handling,compositional_multi_sensor,0.5884,0.0341,0.3129,0.0383,0.1973,0.0374,0.4014,0.0482,0.3180,0.0248,0.1514,0.0258,0.7456,0.0159,0.5206,0.0046,7,0.3316
sensor_dropout_augmentation,nominal,deformable_handling,depth_only,0.5969,0.0257,0.1718,0.0313,0.1241,0.0190,0.3861,0.0404,0.2653,0.0413,0.1276,0.0248,0.6086,0.0189,0.3595,0.0045,7,0.1922
sensor_dropout_augmentation,nominal,deformable_handling,force_torque_only,0.5765,0.0521,0.2007,0.0257,0.1327,0.0267,0.3656,0.0393,0.2687,0.0283,0.1259,0.0203,0.6205,0.0069,0.3766,0.0089,7,0.2449
